date,open,high,low,close,volume,tenkan_sen,kijun_sen,senkou_span_a,senkou_span_b,chikou_span,switch_komu,price_action,previous_price_action,predicted_trend
2024-06-20 08:00:00+00:00,65836.336,66438.961,65597.828,66131.281,639692800.0,65566.131,65627.639,65596.885,,66131.281,0,,0.0,Neutral
2024-06-20 12:00:00+00:00,66143.406,66264.508,64676.48,64807.934,3599503360.0,65557.72,65627.639,65592.679,,64807.934,0,,0.0,Neutral
2024-06-20 16:00:00+00:00,64788.805,65134.051,64548.281,64928.516,2113466368.0,65493.621,65627.639,65560.63,,64928.516,0,,0.0,Neutral
2024-06-20 20:00:00+00:00,65005.348,65137.109,64835.926,64835.926,345350144.0,65493.621,65627.639,65560.63,,64835.926,0,,0.0,Neutral
2024-06-21 00:00:00+00:00,64837.988,65007.547,64582.422,64582.422,187174912.0,65493.621,65627.639,65560.63,,64582.422,0,,0.0,Neutral
2024-06-21 04:00:00+00:00,64469.469,64692.227,64187.973,64187.973,528558080.0,65313.467,65627.639,65470.553,,64187.973,0,,0.0,Neutral
2024-06-21 08:00:00+00:00,64181.434,64322.152,63574.109,63721.777,1847691264.0,65006.535,65381.215,65193.875,,63721.777,0,,0.0,Neutral
2024-06-21 12:00:00+00:00,63725.156,64287.02,63378.895,63624.945,294148096.0,64908.928,65283.607,65096.268,65872.338,63624.945,0,,0.0,Neutral
2024-06-21 16:00:00+00:00,63679.598,64182.859,63437.414,64149.238,313640960.0,64908.928,65283.607,65096.268,65858.064,64149.238,0,,0.0,Neutral
2024-06-21 20:00:00+00:00,64315.133,64383.035,63829.496,64076.801,185923584.0,64821.701,65283.607,65052.654,65858.064,64076.801,0,,0.0,Neutral
2024-06-22 00:00:00+00:00,64113.863,64288.727,63929.758,64278.562,0.0,64258.002,65038.381,64648.191,65858.064,64278.562,0,,0.0,Neutral
2024-06-22 04:00:00+00:00,64280.43,64474.742,64225.578,64468.852,31389696.0,64258.002,64967.799,64612.9,65336.772,64468.852,0,,0.0,Neutral
2024-06-22 08:00:00+00:00,64471.949,64475.469,64200.855,64233.18,0.0,64193.221,64908.928,64551.075,65336.772,64233.18,0,,0.0,Neutral
2024-06-22 12:00:00+00:00,64232.641,64351.379,64231.145,64275.629,0.0,64035.561,64908.928,64472.245,65336.772,64275.629,0,,0.0,Neutral
2024-06-22 16:00:00+00:00,64281.891,64327.863,64223.309,64269.551,0.0,63927.182,64908.928,64418.055,65336.772,64269.551,0,,0.0,Neutral
2024-06-22 20:00:00+00:00,64272.887,64313.594,64226.48,64259.332,0.0,63927.182,64908.928,64418.055,65336.772,64259.332,0,,0.0,Neutral
2024-06-23 00:00:00+00:00,64248.965,64490.812,64245.484,64411.285,26018816.0,63964.113,64908.928,64436.52,65336.772,64411.285,0,,0.0,Neutral
2024-06-23 04:00:00+00:00,64402.809,64408.844,64333.359,64385.895,0.0,64160.154,64908.928,64534.541,65283.607,64385.895,0,,0.0,Neutral
2024-06-23 08:00:00+00:00,64379.891,64395.336,64231.27,64293.77,29288448.0,64210.285,64908.928,64559.607,65283.607,64293.77,0,,0.0,Neutral
2024-06-23 12:00:00+00:00,64298.469,64382.82,64042.398,64060.293,419130880.0,64266.605,64908.928,64587.766,65283.607,64060.293,0,,0.0,Neutral
2024-06-23 16:00:00+00:00,64053.359,64137.914,63895.781,64097.371,653840896.0,64193.296,64908.928,64551.112,65283.607,64097.371,0,,0.0,Neutral
2024-06-23 20:00:00+00:00,64101.84,64109.277,63208.926,63208.926,2084517888.0,63849.869,64823.943,64336.906,65198.623,63208.926,0,,0.0,Neutral
2024-06-24 00:00:00+00:00,63173.352,63292.527,62710.391,62835.387,3207100416.0,63600.602,64574.676,64087.639,64949.356,62835.387,0,,0.0,Neutral
2024-06-24 04:00:00+00:00,62820.273,62898.848,62128.027,62427.18,3808516096.0,63309.42,64283.494,63796.457,64658.174,62427.18,0,,0.0,Neutral
2024-06-24 08:00:00+00:00,62445.066,62883.773,60853.695,61265.199,7441020928.0,62672.253,63646.328,63159.291,64021.008,61265.199,0,,0.0,Neutral
2024-06-24 12:00:00+00:00,61277.266,61646.473,60699.25,60699.25,4192337920.0,62554.047,63569.105,63061.576,63943.785,60699.25,0,,0.0,Neutral
2024-06-24 16:00:00+00:00,60793.109,60990.688,59198.535,59198.535,9024665600.0,61796.936,62731.522,62264.229,63193.428,59198.535,0,,0.0,Neutral
2024-06-24 20:00:00+00:00,59554.414,60374.402,58693.836,60318.18,4341006336.0,61538.328,61915.473,61726.9,62941.078,60318.18,0,,0.0,Neutral
2024-06-25 00:00:00+00:00,60239.75,61555.754,60239.75,61272.238,1193742336.0,61415.875,61915.473,61665.674,62941.078,61272.238,0,,0.0,Neutral
2024-06-25 04:00:00+00:00,61305.102,61389.773,60626.969,60626.969,193597440.0,61401.557,61850.692,61626.124,62941.078,60626.969,0,,0.0,Neutral
2024-06-25 08:00:00+00:00,60636.23,61499.141,60636.23,61190.672,0.0,60993.182,61693.031,61343.107,62941.078,61190.672,0,,0.0,Neutral
2024-06-25 12:00:00+00:00,61167.672,62054.16,60987.438,61841.742,1707134976.0,60796.342,61592.324,61194.333,62941.078,61841.742,0,,0.0,Neutral
2024-06-25 16:00:00+00:00,61811.914,62258.262,61202.762,62134.645,0.0,60788.804,61592.324,61190.564,62941.078,62134.645,0,,0.0,Neutral
2024-06-25 20:00:00+00:00,61989.871,62147.949,61675.004,61808.594,0.0,60476.049,61592.324,61034.186,62941.078,61808.594,0,,0.0,Neutral
2024-06-26 00:00:00+00:00,61789.676,62434.137,61662.359,61917.777,416696320.0,60563.986,61592.324,61078.155,62941.078,61917.777,0,,0.0,Neutral
2024-06-26 04:00:00+00:00,61924.742,61968.805,61525.352,61697.008,0.0,60563.986,61592.324,61078.155,62941.078,61697.008,0,,0.0,Neutral
2024-06-26 08:00:00+00:00,61704.047,61708.219,61207.461,61409.797,0.0,61336.944,61592.324,61464.634,62695.852,61409.797,0,,0.0,Neutral
2024-06-26 12:00:00+00:00,61420.125,61951.805,61213.312,61409.797,9693184.0,61530.553,61592.324,61561.439,62625.269,61409.797,0,,0.0,Neutral
2024-06-26 16:00:00+00:00,61441.961,61530.441,60695.188,61048.738,468654080.0,61535.183,61592.324,61563.754,62566.398,61048.738,0,,0.0,Neutral
2024-06-26 20:00:00+00:00,60957.641,61040.914,60712.137,60778.066,318459904.0,61564.663,61592.324,61578.493,62566.398,60778.066,0,,0.0,Neutral
2024-06-27 00:00:00+00:00,60811.227,61179.191,60764.348,60984.383,139882496.0,61564.663,61592.324,61578.493,62566.398,60984.383,0,,0.0,Neutral
2024-06-27 04:00:00+00:00,60990.879,61129.004,60585.332,60756.336,271308800.0,61509.735,61592.324,61551.029,62566.398,60756.336,0,,0.0,Neutral
2024-06-27 08:00:00+00:00,60748.609,61333.691,60694.453,61153.727,180690944.0,61509.735,61551.34,61530.537,62566.398,61153.727,0,,0.0,Neutral
2024-06-27 12:00:00+00:00,61161.164,62286.094,61097.023,61536.688,1777467392.0,61435.713,61544.586,61490.149,62566.398,61536.688,0,,0.0,Neutral
2024-06-27 16:00:00+00:00,61516.844,61945.816,61364.836,61440.516,12359680.0,61435.713,61538.328,61487.02,62566.398,61440.516,0,,0.0,Neutral
2024-06-27 20:00:00+00:00,61357.852,61614.879,61302.559,61602.129,28008448.0,61435.713,61415.875,61425.794,62566.398,61602.129,0,,0.0,Neutral
2024-06-28 00:00:00+00:00,61613.207,62126.098,61441.191,61775.461,1054889984.0,61435.713,61401.557,61418.635,62566.398,61775.461,0,,0.0,Neutral
2024-06-28 04:00:00+00:00,61768.426,61768.426,61190.262,61283.988,183230464.0,61435.713,60993.182,61214.447,62566.398,61283.988,0,,0.0,Neutral
2024-06-28 08:00:00+00:00,61288.262,61698.094,61186.164,61571.758,530393088.0,61435.713,60796.342,61116.028,62566.398,61571.758,0,,0.0,Neutral
2024-06-28 12:00:00+00:00,61594.172,61720.312,60681.312,61025.531,660541440.0,61435.713,60788.804,61112.259,62566.398,61025.531,0,,0.0,Neutral
2024-06-28 16:00:00+00:00,60960.215,60985.398,60111.645,60111.645,1850781696.0,61198.87,60563.986,60881.428,62566.398,60111.645,0,,0.0,Neutral
2024-06-28 20:00:00+00:00,59985.402,60327.395,59985.402,60317.637,567062528.0,61135.748,60563.986,60849.867,62566.398,60317.637,0,,0.0,Neutral
2024-06-29 00:00:00+00:00,60319.875,60881.703,60300.965,60646.469,455768064.0,61055.75,60563.986,60809.868,62479.172,60646.469,0,60809.868,0.0,Neutral
2024-06-29 04:00:00+00:00,60653.656,61027.711,60618.578,60946.762,0.0,61055.75,61209.77,61132.76,61915.473,60946.762,0,60809.868,0.0,Neutral
2024-06-29 08:00:00+00:00,60950.008,61097.621,60805.879,61027.336,0.0,61055.75,61209.77,61132.76,61915.473,61027.336,0,60809.868,0.0,Neutral
2024-06-29 12:00:00+00:00,61013.539,61066.68,60867.285,60995.934,0.0,60876.914,61209.77,61043.342,61850.692,60995.934,0,60809.868,0.0,Neutral
2024-06-29 16:00:00+00:00,61001.766,61001.766,60846.133,60953.375,0.0,60852.857,61209.77,61031.313,61693.031,60953.375,0,60809.868,0.0,Neutral
2024-06-29 20:00:00+00:00,60950.895,60986.508,60818.938,60880.324,0.0,60852.857,61209.77,61031.313,61592.324,60880.324,0,60809.868,0.0,Neutral
2024-06-30 00:00:00+00:00,60888.445,60962.672,60688.891,60796.543,108384256.0,60541.512,61209.77,60875.641,61592.324,60796.543,0,60809.868,0.0,Neutral
2024-06-30 04:00:00+00:00,60799.941,61647.566,60633.52,61401.008,1090097152.0,60816.484,61209.77,61013.127,61592.324,61401.008,0,60809.868,0.0,Neutral
2024-06-30 08:00:00+00:00,61414.941,61557.668,61268.789,61428.906,514036736.0,60974.265,61135.748,61055.007,61592.324,61428.906,0,60809.868,0.0,Neutral
2024-06-30 12:00:00+00:00,61438.727,61671.082,61276.488,61620.031,510579712.0,61144.83,61135.748,61140.289,61592.324,61620.031,0,60809.868,0.0,Neutral
2024-06-30 16:00:00+00:00,61598.246,61975.281,61490.625,61932.164,946903040.0,61304.401,61135.748,61220.074,61592.324,61932.164,0,60809.868,0.0,Neutral
2024-06-30 20:00:00+00:00,61932.445,62871.957,61789.969,62701.289,2739827712.0,61752.738,61428.679,61590.709,61592.324,62701.289,0,60809.868,0.0,Neutral
2024-07-01 00:00:00+00:00,62673.605,63700.453,62510.227,63351.43,3755194368.0,62166.986,61842.928,62004.957,61592.324,63351.43,1,60809.868,0.0,Neutral
2024-07-01 04:00:00+00:00,63354.84,63378.5,63182.469,63222.172,596051968.0,62166.986,61842.928,62004.957,61592.324,63222.172,0,60809.868,0.0,Neutral
2024-07-01 08:00:00+00:00,63221.781,63234.887,62542.012,62579.617,1171578880.0,62166.986,61842.928,62004.957,61592.324,62579.617,0,60809.868,0.0,Neutral
2024-07-01 12:00:00+00:00,62605.105,62986.113,62495.512,62954.141,2235981824.0,62166.986,61842.928,62004.957,61592.324,62954.141,0,60809.868,0.0,Neutral
2024-07-01 16:00:00+00:00,63032.695,63777.227,62898.211,63068.75,3240763392.0,62523.008,61881.315,62202.161,61551.34,63068.75,0,60809.868,0.0,Neutral
2024-07-01 20:00:00+00:00,63210.93,63332.016,62768.285,62857.398,0.0,62526.857,61881.315,62204.086,61544.586,62857.398,0,60809.868,0.0,Neutral
2024-07-02 00:00:00+00:00,62844.41,63185.387,62751.875,63086.207,0.0,62633.926,61881.315,62257.62,61538.328,63086.207,0,60809.868,0.0,Neutral
2024-07-02 04:00:00+00:00,63078.715,63151.441,62510.617,62548.402,384098304.0,62783.598,61881.315,62332.456,61415.875,62548.402,0,60809.868,0.0,Neutral
2024-07-02 08:00:00+00:00,62548.277,62746.191,62375.781,62715.293,366882816.0,63076.504,61881.315,62478.909,61401.557,62715.293,0,62478.909,60809.868,Neutral
2024-07-02 12:00:00+00:00,62729.699,63015.031,61825.629,61944.055,964747264.0,62801.428,61881.315,62341.371,61235.531,61944.055,0,62478.909,60809.868,Neutral
2024-07-02 16:00:00+00:00,61864.973,62282.836,61752.961,61887.848,0.0,62765.094,61881.315,62323.204,61235.531,61887.848,0,62478.909,60809.868,Neutral
2024-07-02 20:00:00+00:00,61816.316,62076.594,61795.688,62028.871,76941312.0,62765.094,61881.315,62323.204,61235.531,62028.871,0,62478.909,60809.868,Neutral
2024-07-03 00:00:00+00:00,62034.332,62187.703,60706.867,60876.352,2389217280.0,62242.047,61881.315,62061.681,61235.531,60876.352,0,62478.909,60809.868,Neutral
2024-07-03 04:00:00+00:00,60887.047,61079.383,60736.668,60800.539,464195584.0,62019.442,62039.096,62029.269,61235.531,60800.539,0,62478.909,60809.868,Neutral
2024-07-03 08:00:00+00:00,60795.562,60889.934,59723.207,60289.82,3413688320.0,61454.297,61750.217,61602.257,61235.531,60289.82,0,62478.909,60809.868,Neutral
2024-07-03 12:00:00+00:00,60287.164,60532.965,59670.074,60104.156,1973544960.0,61410.757,61723.651,61567.204,61723.651,60104.156,-1,62478.909,60809.868,Neutral
2024-07-03 16:00:00+00:00,60100.25,60555.496,59722.012,59722.012,1369956352.0,61342.553,61723.651,61533.102,61723.651,59722.012,0,62478.909,60809.868,Neutral
2024-07-03 20:00:00+00:00,59623.672,60287.895,59419.387,60226.25,1718136832.0,61217.209,61598.307,61407.758,61598.307,60226.25,0,62478.909,60809.868,Neutral
2024-07-04 00:00:00+00:00,60147.137,60399.676,57932.605,59092.906,4095684608.0,60107.721,60854.916,60481.318,60854.916,59092.906,0,62478.909,60809.868,Neutral
2024-07-04 04:00:00+00:00,59067.043,59067.785,58097.547,58163.988,1935245312.0,60060.154,60854.916,60457.535,60854.916,58163.988,0,62478.909,60809.868,Neutral
2024-07-04 08:00:00+00:00,58222.793,58416.578,57043.957,57716.254,3193069568.0,59615.83,60410.592,60013.211,60410.592,57716.254,0,62478.909,60809.868,Bearish
2024-07-04 12:00:00+00:00,57720.402,58165.555,56777.805,58100.371,2973614080.0,58928.594,60277.516,59603.055,60277.516,58100.371,0,62478.909,60809.868,Bearish
2024-07-04 16:00:00+00:00,58084.172,58605.797,57758.828,58271.238,678948864.0,58833.87,60277.516,59555.693,60277.516,58271.238,0,62478.909,60809.868,Bearish
2024-07-04 20:00:00+00:00,58264.902,58727.578,56964.812,57087.02,1789427712.0,58666.651,60277.516,59472.083,60277.516,57087.02,0,62478.909,60809.868,Bearish
2024-07-05 00:00:00+00:00,57022.809,57402.457,55193.66,55213.266,6625169408.0,57874.578,59485.444,58680.011,59485.444,55213.266,0,62478.909,60809.868,Bearish
2024-07-05 04:00:00+00:00,55209.617,55315.031,53717.375,54373.441,7069265920.0,57058.526,58747.301,57902.913,58747.301,54373.441,0,62478.909,60809.868,Bearish
2024-07-05 08:00:00+00:00,54391.957,55614.73,53906.566,55450.664,2493640704.0,57058.526,58747.301,57902.913,58747.301,55450.664,0,62478.909,60809.868,Bearish
2024-07-05 12:00:00+00:00,55474.586,56583.422,54839.418,56583.422,2398400512.0,56392.58,58747.301,57569.94,58747.301,56583.422,0,62478.909,60809.868,Bearish
2024-07-05 16:00:00+00:00,56651.09,56856.609,55942.586,56523.535,2842021888.0,56222.477,58747.301,57484.889,58747.301,56523.535,0,62478.909,60809.868,Bearish
2024-07-05 20:00:00+00:00,56487.832,56838.93,56339.07,56686.457,168611840.0,56222.477,58747.301,57484.889,58747.301,56686.457,0,62478.909,60809.868,Bearish
2024-07-06 00:00:00+00:00,56659.074,56979.02,56218.746,56400.867,0.0,56222.477,58524.696,57373.586,58747.301,56400.867,0,62478.909,60809.868,Bearish
2024-07-06 04:00:00+00:00,56407.062,56661.617,56038.961,56589.137,0.0,56222.477,58451.381,57336.929,58747.301,56589.137,0,62478.909,60809.868,Bearish
2024-07-06 08:00:00+00:00,56590.438,56845.02,56463.414,56747.227,0.0,55559.916,58434.408,56997.162,58747.301,56747.227,0,62478.909,60809.868,Bearish
2024-07-06 12:00:00+00:00,56734.43,57391.27,56540.328,57321.348,0.0,55554.322,58366.203,56960.263,58747.301,57321.348,0,62478.909,60809.868,Bearish
2024-07-06 16:00:00+00:00,57314.102,58009.844,57217.344,57872.512,0.0,55958.205,58366.203,57162.204,58747.301,57872.512,0,62478.909,60809.868,Bearish
2024-07-06 20:00:00+00:00,57871.984,58461.887,57846.902,58269.258,236269568.0,56650.652,58000.106,57325.379,58747.301,58269.258,0,62478.909,60809.868,Bearish
2024-07-07 00:00:00+00:00,58239.43,58371.121,57865.633,57951.98,369371136.0,57202.236,57952.539,57577.388,58747.301,57951.98,0,62478.909,60809.868,Bearish
2024-07-07 04:00:00+00:00,57947.434,57965.547,57101.781,57360.07,547921920.0,57250.424,57952.539,57601.482,58747.301,57360.07,0,62478.909,60809.868,Bearish
2024-07-07 08:00:00+00:00,57366.695,57907.996,57363.312,57452.215,263546880.0,57250.424,57398.379,57324.401,58747.301,57452.215,0,62478.909,60809.868,Bearish
2024-07-07 12:00:00+00:00,57441.859,57584.305,56643.879,56847.105,340377600.0,57250.424,57303.655,57277.039,58747.301,56847.105,0,62478.909,60809.868,Bearish
2024-07-07 16:00:00+00:00,56831.457,57344.785,56778.055,57139.996,0.0,57462.651,57136.435,57299.543,58747.301,57139.996,0,62478.909,60809.868,Bearish
2024-07-07 20:00:00+00:00,57139.773,57286.762,55793.324,55938.977,1303388160.0,57127.606,57136.435,57132.02,58747.301,55938.977,0,62478.909,60809.868,Bearish
2024-07-08 00:00:00+00:00,55849.574,56012.969,54397.469,55173.727,4593020928.0,56429.678,57058.526,56744.102,58747.301,55173.727,0,62478.909,60809.868,Bearish
2024-07-08 04:00:00+00:00,55169.281,55896.652,55006.113,55861.883,1246646272.0,56429.678,57058.526,56744.102,58747.301,55861.883,0,62478.909,60809.868,Bearish
2024-07-08 08:00:00+00:00,55859.438,57866.695,55775.844,57087.477,6570932224.0,56384.295,56392.58,56388.438,58747.301,57087.477,0,62478.909,60809.868,Bearish
2024-07-08 12:00:00+00:00,57140.117,57402.551,55240.582,55790.641,5178525696.0,56181.508,56222.477,56201.992,58747.301,55790.641,0,62478.909,60809.868,Bearish
2024-07-08 16:00:00+00:00,55760.281,56528.207,55452.328,56482.824,2565926912.0,56152.732,56222.477,56187.605,58747.301,56482.824,0,62478.909,60809.868,Bearish
2024-07-08 20:00:00+00:00,56497.824,56929.484,56213.871,56681.238,348434432.0,56132.082,56222.477,56177.279,58747.301,56681.238,0,62478.909,60809.868,Bearish
2024-07-09 00:00:00+00:00,56704.598,57296.754,56316.875,57151.219,0.0,56132.082,56222.477,56177.279,58747.301,57151.219,0,62478.909,60809.868,Bearish
2024-07-09 04:00:00+00:00,57159.797,57698.691,57039.285,57050.09,262742016.0,56132.082,56089.631,56110.856,58747.301,57050.09,0,56110.856,62478.909,Neutral
2024-07-09 08:00:00+00:00,57102.34,57854.523,57029.879,57429.039,0.0,56132.082,56089.631,56110.856,58747.301,57429.039,0,56110.856,62478.909,Neutral
2024-07-09 12:00:00+00:00,57442.738,58059.883,57014.148,57483.551,0.0,56532.998,56184.227,56358.612,58747.301,57483.551,0,56110.856,62478.909,Neutral
2024-07-09 16:00:00+00:00,57483.68,58178.422,57413.902,57797.867,508831744.0,56709.502,56429.678,56569.59,58747.301,57797.867,0,56110.856,62478.909,Neutral
2024-07-09 20:00:00+00:00,57855.629,58179.289,57741.875,57987.715,108615680.0,56709.935,56429.678,56569.807,58747.301,57987.715,0,56110.856,62478.909,Neutral
2024-07-10 00:00:00+00:00,58033.883,58153.207,57423.113,58140.625,0.0,56815.808,56429.678,56622.743,58747.301,58140.625,0,56110.856,62478.909,Neutral
2024-07-10 04:00:00+00:00,58173.059,59359.434,58173.059,58981.941,2024947712.0,57786.652,56878.451,57332.552,58747.301,58981.941,0,56110.856,62478.909,Neutral
2024-07-10 08:00:00+00:00,58985.633,59027.379,58357.82,58484.855,327135232.0,57838.155,56878.451,57358.303,58524.696,58484.855,0,56110.856,62478.909,Neutral
2024-07-10 12:00:00+00:00,58485.895,58550.836,57543.031,57739.582,1111060480.0,58186.791,56878.451,57532.621,58451.381,57739.582,0,56110.856,62478.909,Neutral
2024-07-10 16:00:00+00:00,57715.059,57955.977,57383.27,57451.973,27303936.0,58186.791,56878.451,57532.621,58434.408,57451.973,0,56110.856,62478.909,Neutral
2024-07-10 20:00:00+00:00,57421.574,57853.723,57179.383,57740.254,241750016.0,58186.791,56878.451,57532.621,58366.203,57740.254,0,56110.856,62478.909,Neutral
2024-07-11 00:00:00+00:00,57729.891,58332.496,57120.379,57563.203,1035649024.0,58239.906,56878.451,57559.179,58366.203,57563.203,0,56110.856,62478.909,Neutral
2024-07-11 04:00:00+00:00,57556.43,58227.387,57501.766,58196.527,159219712.0,58239.906,56878.451,57559.179,58000.106,58196.527,0,56110.856,62478.909,Neutral
2024-07-11 08:00:00+00:00,58188.992,58865.977,58064.219,58782.02,552099840.0,58239.906,56878.451,57559.179,57952.539,58782.02,0,56110.856,62478.909,Neutral
2024-07-11 12:00:00+00:00,58777.859,59299.434,57309.406,57328.77,2925742080.0,58239.906,56878.451,57559.179,57952.539,57328.77,0,56110.856,62478.909,Neutral
2024-07-11 16:00:00+00:00,57404.117,57989.402,57223.551,57410.523,160884736.0,58209.906,56878.451,57544.179,57398.379,57410.523,1,56110.856,62478.909,Neutral
2024-07-11 20:00:00+00:00,57380.906,57585.207,57173.184,57370.723,494471168.0,58209.906,56878.451,57544.179,57303.655,57370.723,0,56110.856,62478.909,Neutral
