date,open,high,low,close,volume,tenkan_sen,kijun_sen,senkou_span_a,senkou_span_b,chikou_span,switch_komu,price_action,previous_price_action,predicted_trend
2025-01-21,102052.578,107180.922,100103.953,106146.266,88733878242,99187.492,99187.492,99187.492,99187.492,106146.266,0,95503.568,100723.846,Neutral
2025-01-22,106136.383,106294.344,103360.266,103653.07,53878181052,101718.52,99187.492,100453.006,99187.492,103653.07,1,95503.568,100723.846,Neutral
2025-01-23,103657.672,106820.328,101257.805,103960.172,104104515428,102808.262,99187.492,100997.877,99187.492,103960.172,0,95503.568,100723.846,Neutral
2025-01-24,103965.672,107098.547,102772.125,104819.484,52388229265,103239.664,99187.492,101213.578,99187.492,104819.484,0,95503.568,100723.846,Neutral
2025-01-25,104824.031,105243.789,104120.375,104714.648,23888996502,104293.121,99187.492,101740.307,99187.492,104714.648,0,101740.307,95503.568,Neutral
2025-01-26,104713.211,105438.648,102507.711,102682.5,22543395879,104293.121,99187.492,101740.307,99187.492,102682.5,0,101740.307,95503.568,Neutral
2025-01-27,102680.305,103214.109,97795.938,102087.688,89006608428,103455.41,99187.492,101321.452,99187.492,102087.688,0,101740.307,95503.568,Neutral
2025-01-28,102095.414,103730.82,100238.188,101332.477,47180685494,103455.41,99187.492,101321.452,99187.492,101332.477,0,101740.307,95503.568,Neutral
2025-01-29,101317.523,104750.805,101283.82,103703.211,47432049818,102488.43,99187.492,100837.961,99187.492,103703.211,0,101740.307,95503.568,Neutral
2025-01-30,103709.336,106418.766,103321.648,104735.305,41915744521,102447.242,99187.492,100817.368,99187.492,104735.305,0,101740.307,95503.568,Neutral
2025-01-31,104737.562,106026.352,101543.883,102405.023,45732764360,102447.242,99187.492,100817.368,99187.492,102405.023,0,101740.307,95503.568,Neutral
2025-02-01,102402.797,102755.727,100297.711,100655.906,27757944848,102447.242,99187.492,100817.368,99187.492,100655.906,0,101740.307,95503.568,Neutral
2025-02-02,100661.539,101430.664,96216.078,97688.977,63091816853,101317.422,99187.492,100252.457,99187.492,97688.977,0,101740.307,95503.568,Neutral
2025-02-03,97681.102,102514.172,91242.891,101405.422,115400897748,98830.828,99187.492,99009.16,99187.492,101405.422,-1,99009.16,101740.307,Neutral
2025-02-04,101398.719,101745.617,96208.109,97871.82,73002130211,98830.828,99187.492,99009.16,99187.492,97871.82,0,99009.16,101740.307,Neutral
2025-02-05,97878.008,99113.211,96174.828,96615.445,49125911241,98830.828,99187.492,99009.16,99187.492,96615.445,0,99009.16,101740.307,Neutral
2025-02-06,96610.641,99168.609,95707.352,96593.297,45302471947,98830.828,99187.492,99009.16,99187.492,96593.297,0,99009.16,101740.307,Neutral
2025-02-07,96581.32,100154.141,95653.883,96529.086,55741290456,98830.828,99187.492,99009.16,99187.492,96529.086,0,99009.16,101740.307,Neutral
2025-02-08,96533.258,96877.805,95702.492,96482.453,22447526395,98634.622,100178.887,99406.754,99187.492,96482.453,1,99406.754,99009.16,Neutral
2025-02-09,96481.312,97325.281,94745.258,96500.094,27732901800,96999.309,100178.887,98589.098,99187.492,96500.094,-1,99406.754,99009.16,Neutral
2025-02-10,96499.461,98333.219,95320.844,97437.555,40078962391,96878.532,100178.887,98528.709,99187.492,97437.555,0,99406.754,99009.16,Neutral
2025-02-11,97438.133,98492.898,94875.039,95747.43,37488783272,96878.532,100178.887,98528.709,99187.492,95747.43,0,99406.754,99009.16,Neutral
2025-02-12,95745.695,98151.023,94101.203,97885.859,49340445530,97923.41,100178.887,99051.149,99187.492,97885.859,0,99406.754,99009.16,Neutral
2025-02-13,97888.75,98111.086,95269.711,96623.867,37147280860,97127.672,100178.887,98653.28,99187.492,96623.867,0,99406.754,99009.16,Neutral
2025-02-14,96623.367,98819.469,96342.805,97508.969,32697987277,97127.672,100178.887,98653.28,99187.492,97508.969,0,99406.754,99009.16,Neutral
2025-02-15,97508.383,97975.039,97240.195,97580.352,17047266288,97127.672,99211.907,98169.789,99187.492,97580.352,0,99406.754,99009.16,Neutral
2025-02-16,97580.492,97725.594,96060.977,96175.031,16536755396,96460.336,99170.719,97815.528,99187.492,96175.031,0,99406.754,99009.16,Neutral
2025-02-17,96179.008,97032.234,95243.547,95773.383,27336550690,96460.336,99170.719,97815.528,99187.492,95773.383,0,99406.754,99009.16,Neutral
2025-02-18,95773.812,96695.375,93388.836,95539.547,37325720482,96104.152,99170.719,97637.436,99187.492,95539.547,0,99406.754,99009.16,Neutral
2025-02-19,95532.531,96855.594,95011.969,96635.609,28990872862,96104.152,98830.828,97467.49,99187.492,96635.609,0,99406.754,99009.16,Bearish
2025-02-20,96632.68,98767.195,96442.672,98333.938,31668022771,96104.152,98830.828,97467.49,99187.492,98333.938,0,99406.754,99009.16,Bearish
2025-02-21,98340.672,99497.969,94852.961,96125.547,49608706470,96443.402,98830.828,97637.116,99187.492,96125.547,0,99406.754,99009.16,Bearish
2025-02-22,96134.203,96950.156,95765.344,96577.758,18353824477,96443.402,98830.828,97637.116,99187.492,96577.758,0,99406.754,99009.16,Bearish
2025-02-23,96577.805,96671.875,95270.453,96273.922,16999478976,96443.402,98830.828,97637.116,99187.492,96273.922,0,99406.754,99009.16,Bearish
2025-02-24,96277.961,96503.453,91371.742,91418.172,44046480529,95434.856,98830.828,97132.842,99187.492,91418.172,0,99406.754,99009.16,Bearish
2025-02-25,91437.117,92511.078,86008.234,88736.172,92139104128,92753.101,96017.293,94385.197,97561.558,88736.172,0,99406.754,99009.16,Bearish
2025-02-26,88638.891,89286.25,82131.898,84347.023,64597492134,90814.934,92443.812,91629.373,95623.391,84347.023,0,99406.754,99009.16,Bearish
2025-02-27,84076.859,87000.781,83144.961,84704.227,52659591954,90814.934,92323.035,91568.984,95623.391,84704.227,0,99406.754,99009.16,Bearish
2025-02-28,84705.625,85036.32,78248.914,84373.008,83610570576,88873.442,90381.543,89627.492,93681.899,84373.008,0,99406.754,99009.16,Bearish
2025-03-01,84373.867,86522.305,83794.234,86031.914,29190628396,88873.442,89997.266,89435.354,93681.899,86031.914,0,99406.754,99009.16,Bearish
2025-03-02,86036.258,95043.438,85040.211,94248.352,58398341092,87599.535,89201.528,88400.531,93681.899,94248.352,0,99406.754,99009.16,Bearish
2025-03-03,94248.422,94429.75,85081.305,86065.672,70072228536,87460.394,89201.528,88330.961,93681.899,86065.672,0,99406.754,99009.16,Bearish
2025-03-04,86064.07,88911.273,81529.242,87222.195,68095241474,87376.184,89201.528,88288.856,93681.899,87222.195,0,99406.754,99009.16,Bearish
2025-03-05,87222.953,90998.242,86379.773,90623.562,50498988027,86646.176,88873.442,87759.809,93681.899,90623.562,0,99406.754,99009.16,Bearish
2025-03-06,90622.359,92804.938,87852.141,89961.727,47749810486,86646.176,88873.442,87759.809,93681.899,89961.727,0,99406.754,99009.16,Bearish
2025-03-07,89963.281,91191.047,84717.68,86742.672,65945677657,86646.176,88873.442,87759.809,93681.899,86742.672,0,99406.754,99009.16,Bearish
2025-03-08,86742.656,86847.266,85247.484,86154.594,18206118081,86646.176,88873.442,87759.809,93681.899,86154.594,0,99406.754,99009.16,Bearish
2025-03-09,86154.305,86471.133,80052.484,80601.039,30899345977,87547.961,88873.442,88210.701,93681.899,80601.039,0,99406.754,99009.16,Bearish
2025-03-10,80597.148,83955.93,77420.594,78532.0,54061099422,86232.016,88459.282,87345.649,93267.738,78532.0,0,99406.754,99009.16,Bearish
2025-03-11,78523.875,83577.758,76624.25,82862.211,54702837196,85527.0,88061.109,86794.055,92869.566,82862.211,0,99406.754,99009.16,Bearish
2025-03-12,82857.375,84358.578,80635.25,83722.359,40353484454,84714.594,88061.109,86387.852,92869.566,83722.359,0,99406.754,99009.16,Bearish
2025-03-13,83724.922,84301.695,79931.852,81066.703,31412940153,84714.594,88061.109,86387.852,91902.586,81066.703,0,99406.754,99009.16,Bearish
2025-03-14,81066.992,85263.289,80797.562,83969.102,29588112414,84714.594,88061.109,86387.852,91861.399,83969.102,0,99406.754,99009.16,Bearish
2025-03-15,83968.406,84672.672,83639.594,84343.109,13650491277,83907.649,88061.109,85984.379,91861.399,84343.109,0,99406.754,99009.16,Bearish
2025-03-16,84333.32,85051.602,82017.906,82579.688,21330270174,81735.758,88061.109,84898.434,91861.399,82579.688,0,99406.754,99009.16,Bearish
2025-03-17,82576.336,84725.328,82492.156,84075.688,25092785558,81547.692,88061.109,84804.4,91521.508,84075.688,0,99406.754,99009.16,Bearish
2025-03-18,84075.719,84075.719,81179.992,82718.5,24095774594,80943.77,88061.109,84502.44,91521.508,82718.5,0,99406.754,99009.16,Bearish
2025-03-19,82718.805,87021.188,82569.727,86854.227,34931960257,81822.719,86787.203,84304.961,91521.508,86854.227,0,99406.754,99009.16,Bearish
2025-03-20,86872.953,87443.266,83647.195,84167.195,29028988961,83687.559,86648.062,85167.811,91521.508,84167.195,0,99406.754,99009.16,Bearish
2025-03-21,84164.539,84782.273,83171.07,84043.242,19030452299,83687.559,86563.851,85125.705,91521.508,84043.242,0,99406.754,99009.16,Bearish
2025-03-22,84046.258,84513.875,83674.781,83832.484,9863214091,84120.414,85833.844,84977.129,91521.508,83832.484,0,99406.754,99009.16,Bearish
2025-03-23,83831.898,86094.781,83794.914,86054.375,12594615537,84311.629,85833.844,85072.736,91325.301,86054.375,0,99406.754,99009.16,Bearish
2025-03-24,86070.93,88758.727,85541.195,87498.914,34582604933,84969.359,85833.844,85401.602,89689.988,87498.914,0,99406.754,99009.16,Bearish
2025-03-25,87512.82,88542.398,86346.078,87471.703,30005840049,84969.359,85833.844,85401.602,89569.211,87471.703,0,99406.754,99009.16,Bearish
2025-03-26,87460.234,88292.156,85861.453,86900.883,26704046038,84969.359,85833.844,85401.602,89569.211,86900.883,0,99406.754,99009.16,Bearish
2025-03-27,86896.258,87786.727,85837.938,87177.102,24413471941,85664.227,85833.844,85749.036,89184.934,87177.102,0,99406.754,99009.16,Bearish
2025-03-28,87185.234,87489.859,83557.641,84353.148,34198619509,85964.899,85527.0,85745.949,88389.196,84353.148,0,99406.754,99009.16,Bearish
2025-03-29,84352.07,84567.336,81634.141,82597.586,16969396135,85196.434,84714.594,84955.514,88389.196,82597.586,0,99406.754,99009.16,Bearish
2025-03-30,82596.984,83505.0,81573.25,82334.523,14763760943,85165.988,84714.594,84940.291,88389.196,82334.523,0,99406.754,99009.16,Bearish
2025-03-31,82336.062,83870.125,81293.891,82548.914,29004228247,85026.309,84714.594,84870.452,88061.109,82548.914,0,99406.754,99009.16,Bearish
2025-04-01,82551.922,85487.367,82429.359,85169.172,28175650319,85026.309,83907.649,84466.979,88061.109,85169.172,0,99406.754,99009.16,Bearish
2025-04-02,85180.609,88466.953,82343.539,82485.711,47584398470,84918.144,82691.488,83804.816,88061.109,82485.711,0,99406.754,99009.16,Bearish
2025-04-03,82487.477,83909.297,81282.102,83102.828,36852112080,84874.528,82691.488,83783.008,88061.109,83102.828,0,99406.754,99009.16,Bearish
2025-04-04,83100.25,84696.148,81670.75,83843.805,45157640207,84874.528,82691.488,83783.008,88061.109,83843.805,0,99406.754,99009.16,Bearish
2025-04-05,83844.703,84207.016,82377.734,83504.797,14380803631,84874.528,82691.488,83783.008,88061.109,83504.797,0,99406.754,99009.16,Bearish
2025-04-06,83504.508,83704.719,77097.742,78214.484,36294853736,82782.348,82928.234,82855.291,88061.109,78214.484,0,99406.754,99009.16,Bearish
2025-04-07,78221.336,81119.062,74436.68,79235.336,91262424987,81451.816,81597.704,81524.76,86967.324,79235.336,0,99406.754,99009.16,Bearish
2025-04-08,79218.477,80823.891,76198.023,76271.953,48314590749,81451.816,81597.704,81524.76,86967.324,76271.953,0,99406.754,99009.16,Bearish
2025-04-09,76273.562,83541.0,74589.672,82573.953,84213627038,81451.816,81597.704,81524.76,86967.324,82573.953,0,99406.754,99009.16,Bearish
2025-04-10,82565.977,82700.93,78456.133,79626.141,44718000633,81451.816,81597.704,81524.76,86967.324,79626.141,0,99406.754,99009.16,Bearish
2025-04-11,79625.047,84247.477,78936.32,83404.836,41656778779,79566.414,81597.704,80582.059,86967.324,83404.836,0,80582.059,99406.754,Neutral
2025-04-12,83404.516,85856.188,82769.375,85287.109,24258059104,80146.434,81597.704,80872.069,86967.324,85287.109,0,80582.059,99406.754,Neutral
2025-04-13,85279.469,86015.188,83027.008,83684.977,28796984817,80225.934,81597.704,80911.819,86967.324,83684.977,0,80582.059,99406.754,Neutral
2025-04-14,83694.523,85785.0,83690.641,84542.391,34090769777,80225.934,81597.704,80911.819,85693.418,84542.391,0,80582.059,99406.754,Neutral
2025-04-15,84539.695,86429.352,83598.82,83668.992,28040322885,80433.016,81597.704,81015.36,85554.278,83668.992,0,80582.059,99406.754,Neutral
2025-04-16,83674.508,85428.281,83100.617,84033.867,29617804112,80509.512,81597.704,81053.608,85470.066,84033.867,0,80582.059,99406.754,Neutral
2025-04-17,84030.672,85449.07,83749.75,84895.75,21276866029,80509.512,81597.704,81053.608,84740.059,84895.75,0,80582.059,99406.754,Neutral
2025-04-18,84900.188,85095.047,84298.883,84450.805,12728372364,82442.742,81597.704,82020.223,84740.059,84450.805,0,80582.059,99406.754,Neutral
2025-04-19,84450.867,85597.703,84353.461,85063.414,15259300427,82682.836,81489.539,82086.188,84740.059,85063.414,0,80582.059,99406.754,Neutral
2025-04-20,85066.07,85306.383,83976.844,85174.305,14664050812,84599.364,81451.816,83025.59,84740.059,85174.305,0,80582.059,99406.754,Neutral
2025-04-21,85171.539,88460.094,85143.836,87518.906,41396190190,85743.551,81451.816,83597.684,84740.059,87518.906,0,80582.059,99406.754,Neutral
2025-04-22,87521.875,93817.383,87084.531,93441.891,55899038456,88459.0,84127.032,86293.016,84740.059,93441.891,1,80582.059,99406.754,Neutral
2025-04-23,93427.586,94535.734,91962.961,93699.109,41719568821,88818.176,84486.207,86652.191,84486.207,93699.109,0,80582.059,99406.754,Neutral
2025-04-24,93692.398,94016.195,91696.711,93943.797,31483175315,88818.176,84486.207,86652.191,84486.207,93943.797,0,80582.059,99406.754,Neutral
2025-04-25,93954.25,95768.391,92898.594,94720.5,40915232364,89759.07,85102.536,87430.803,85102.536,94720.5,0,80582.059,99406.754,Neutral
2025-04-26,94714.648,95251.359,93927.25,94646.93,17612825123,89872.618,85102.536,87487.576,85102.536,94646.93,0,80582.059,99406.754,Neutral
2025-04-27,94660.906,95301.203,93665.398,93754.844,18090367764,89872.618,85102.536,87487.576,85102.536,93754.844,0,80582.059,99406.754,Neutral
2025-04-28,93755.305,95598.492,92860.805,94978.75,32363449569,89872.618,85102.536,87487.576,85102.536,94978.75,0,80582.059,99406.754,Neutral
2025-04-29,94981.859,95485.414,93796.633,94284.789,25806129921,90456.114,85102.536,87779.324,85102.536,94284.789,0,80582.059,99406.754,Neutral
2025-04-30,94286.469,95249.32,92979.641,94207.312,28344679831,91426.461,85102.536,88264.498,85102.536,94207.312,0,80582.059,99406.754,Neutral
2025-05-01,94212.859,97437.961,94153.633,96492.336,32875889623,94567.336,85937.32,90252.328,85937.32,96492.336,0,80582.059,99406.754,Neutral
2025-05-02,96494.969,97905.898,96375.945,96910.07,26421924677,94801.304,86171.289,90486.297,86171.289,96910.07,0,80582.059,99406.754,Neutral
2025-05-03,96904.633,96943.883,95821.289,95891.797,15775154889,95383.351,86247.785,90815.568,86171.289,95891.797,0,80582.059,99406.754,Neutral
2025-05-04,95877.188,96318.922,94173.43,94315.977,18198688416,95383.351,86247.785,90815.568,86171.289,94315.977,0,80582.059,99406.754,Neutral
2025-05-05,94319.562,95193.188,93566.266,94748.055,25816260327,95383.351,88181.016,91782.184,86171.289,94748.055,0,80582.059,99406.754,Neutral
2025-05-06,94748.383,96889.18,93399.859,96802.477,26551275827,95383.351,88421.109,91902.23,86171.289,96802.477,0,80582.059,99406.754,Neutral
2025-05-07,96800.195,97625.805,95829.336,97032.32,76983822462,95442.77,90337.636,92890.203,86171.289,97032.32,0,80582.059,99406.754,Neutral
2025-05-08,97034.25,103969.539,96913.875,103241.461,69895404397,98474.59,93498.274,95986.432,89203.109,103241.461,0,80582.059,99406.754,Neutral
2025-05-09,103239.125,104297.492,102343.094,102970.852,58198593958,98848.676,93699.054,96273.865,89367.086,102970.852,0,80582.059,99406.754,Neutral
2025-05-10,102973.711,104961.766,102830.484,104696.328,42276713994,99180.812,94031.192,96606.002,89699.223,104696.328,0,80582.059,99406.754,Neutral
2025-05-11,104701.07,104937.992,103364.742,104106.359,46285517406,99180.812,94031.192,96606.002,89699.223,104106.359,0,80582.059,99406.754,Neutral
2025-05-12,104106.961,105747.453,100814.406,102812.953,63250475404,99573.656,94748.601,97161.129,90092.066,102812.953,0,80582.059,99406.754,Neutral
2025-05-13,102812.492,104997.422,101515.094,104169.812,52608876410,99573.656,94862.148,97217.902,90092.066,104169.812,0,80582.059,99406.754,Neutral
2025-05-14,104167.328,104303.562,102618.297,103539.414,45956071155,99573.656,94862.148,97217.902,90092.066,103539.414,0,80582.059,99406.754,Neutral
2025-05-15,103538.828,104153.617,101440.812,103744.641,50408241840,100788.394,94862.148,97825.272,90092.066,103744.641,0,80582.059,99406.754,Neutral
2025-05-16,103735.656,104533.484,103137.477,103489.289,44386499364,101330.664,95445.644,98388.154,90092.066,103489.289,0,80582.059,99406.754,Neutral
2025-05-17,103489.289,103716.945,102659.18,103191.086,37898552742,103280.93,96415.992,99848.461,90092.066,103191.086,0,80582.059,99406.754,Neutral
2025-05-18,103186.953,106597.172,103142.602,106446.008,49887082058,103705.789,99146.942,101426.365,90516.926,106446.008,0,80582.059,99406.754,Neutral
2025-05-19,106430.531,107068.719,102112.688,105606.18,61761126647,103941.562,99382.715,101662.139,90752.699,105606.18,0,80582.059,99406.754,Neutral
2025-05-20,105605.406,107307.117,104206.516,106791.086,36515726122,104060.762,100083.961,102072.361,90871.898,106791.086,0,80582.059,99406.754,Bullish
2025-05-21,106791.312,110724.461,106127.234,109678.078,78086364051,106082.636,101792.633,103937.635,92580.57,109678.078,0,80582.059,99406.754,Bullish
2025-05-22,109673.492,111970.172,109285.07,111673.281,70157575642,106705.492,102415.488,104560.49,93203.426,111673.281,0,80582.059,99406.754,Bullish
2025-05-23,111679.359,111798.906,106841.305,107287.797,67548133399,106705.492,102415.488,104560.49,93203.426,107287.797,0,80582.059,99406.754,Bullish
2025-05-24,107278.508,109454.523,106895.289,107791.156,45903627163,107041.43,102474.907,104758.168,93203.426,107791.156,0,80582.059,99406.754,Bullish
2025-05-25,107802.273,109313.305,106683.375,109035.391,47518041841,107041.43,102474.907,104758.168,93203.426,109035.391,0,80582.059,99406.754,Bullish
2025-05-26,109023.781,110376.883,108735.641,109440.367,45950461571,107041.43,102685.016,104863.223,93203.426,109440.367,0,80582.059,99406.754,Bullish
2025-05-27,109440.406,110744.211,107609.555,108994.641,57450176272,107041.43,102685.016,104863.223,93203.426,108994.641,0,80582.059,99406.754,Bullish
2025-05-28,108992.172,109298.289,106812.93,107802.328,49155377493,108088.344,102685.016,105386.68,93203.426,107802.328,0,80582.059,99406.754,Bullish
2025-05-29,107795.57,108910.047,105374.398,105641.758,56022752042,108672.285,102685.016,105678.65,93279.922,105641.758,0,80582.059,99406.754,Bullish
2025-05-30,105646.211,106308.945,103685.789,103998.57,57655287183,107827.98,102685.016,105256.498,93279.922,103998.57,0,80582.059,99406.754,Bullish
2025-05-31,103994.719,104927.102,103136.117,104638.094,38997843858,107467.512,102685.016,105076.264,95213.152,104638.094,0,80582.059,99406.754,Bullish
2025-06-01,104637.297,105884.547,103826.953,105652.102,37397056873,106940.164,103899.754,105419.959,95453.246,105652.102,0,80582.059,99406.754,Bullish
2025-06-02,105649.812,105958.312,103727.547,105881.531,45819706290,106940.164,104442.024,105691.094,97369.774,105881.531,0,80582.059,99406.754,Bullish
2025-06-03,105888.477,106813.578,104920.844,105432.469,46196508367,106940.164,106392.289,106666.226,97498.59,105432.469,0,106666.226,80582.059,Neutral
2025-06-04,105434.367,105997.695,104232.703,104731.984,44544857105,106940.164,106392.289,106666.226,97535.394,104731.984,0,106666.226,80582.059,Neutral
2025-06-05,104750.781,105936.688,100436.883,101575.953,57479298400,104867.586,106203.528,105535.557,97535.394,101575.953,0,106666.226,80582.059,Neutral
2025-06-06,101574.367,105376.773,101169.57,104390.344,48856653697,104673.465,106203.528,105438.496,97535.394,104390.344,0,106666.226,80582.059,Neutral
2025-06-07,104390.648,105972.758,103987.312,105615.625,38365033776,103625.23,106203.528,104914.379,97859.961,105615.625,0,106666.226,80582.059,Neutral
2025-06-08,105617.508,106497.062,105075.328,105793.648,36626232328,103625.23,106203.528,104914.379,97973.508,105793.648,0,106666.226,80582.059,Neutral
2025-06-09,105793.023,110561.422,105400.234,110294.102,55903193732,105499.152,106203.528,105851.34,97973.508,110294.102,0,106666.226,80582.059,Neutral
2025-06-10,110295.688,110380.125,108367.711,110257.234,54700101509,105499.152,106203.528,105851.34,97973.508,110257.234,0,106666.226,80582.059,Neutral
2025-06-11,110261.797,110384.219,108086.328,108686.625,50842662052,105499.152,106203.528,105851.34,98557.004,108686.625,0,106666.226,80582.059,Neutral
2025-06-12,108685.914,108780.695,105785.688,105929.055,54843867968,105499.152,106203.528,105851.34,99527.352,105929.055,0,106666.226,80582.059,Neutral
2025-06-13,105924.594,106182.547,102822.023,106090.969,69550440846,105499.152,106203.528,105851.34,101833.442,106090.969,0,106666.226,80582.059,Neutral
2025-06-14,106108.086,106203.758,104379.367,105472.406,38007870453,105865.496,106203.528,106034.512,101833.442,105472.406,0,106666.226,80582.059,Neutral
2025-06-15,105464.844,106157.102,104519.883,105552.023,36744307742,106691.722,106203.528,106447.625,102415.488,105552.023,0,106666.226,80582.059,Neutral
2025-06-16,105555.594,108915.375,104997.625,106796.758,50366626945,106691.722,106203.528,106447.625,102415.488,106796.758,0,106666.226,80582.059,Neutral
2025-06-17,106794.117,107750.195,103396.531,104601.117,55964092176,106691.722,106117.894,106404.808,102415.488,104601.117,0,106666.226,80582.059,Neutral
2025-06-18,104602.07,105581.852,103602.266,104883.328,47318089133,106603.121,105590.547,106096.834,102415.488,104883.328,0,106666.226,80582.059,Neutral
2025-06-19,104886.773,105250.891,103940.773,104684.289,37333806920,106603.121,105590.547,106096.834,102474.907,104684.289,0,106666.226,80582.059,Neutral
2025-06-20,104681.031,106539.383,102372.211,103309.602,50951862476,105643.793,105590.547,105617.17,102474.907,103309.602,0,106666.226,80582.059,Neutral
2025-06-21,103315.078,104015.781,100973.062,102257.406,38360555118,104944.218,105590.547,105267.383,102685.016,102257.406,0,106666.226,80582.059,Neutral
2025-06-22,102212.031,103351.633,98286.203,100987.141,65536997201,103600.789,104423.812,104012.301,102685.016,100987.141,0,106666.226,80582.059,Neutral
2025-06-23,100987.477,106116.859,99705.75,105577.773,65237759656,103600.789,104423.812,104012.301,102685.016,105577.773,0,106666.226,80582.059,Neutral
2025-06-24,105571.516,106316.828,104740.242,106045.633,48822986421,103600.789,104423.812,104012.301,102685.016,106045.633,0,106666.226,80582.059,Neutral
2025-06-25,106047.406,108168.398,105881.391,107361.258,51624120283,103227.3,104423.812,103825.556,102685.016,107361.258,0,106666.226,80582.059,Neutral
2025-06-26,107375.07,108305.547,106666.352,106960.0,43891990613,103295.875,104423.812,103859.844,102685.016,106960.0,0,106666.226,80582.059,Neutral
2025-06-27,106954.922,107772.469,106449.992,107088.43,45353692675,103295.875,104423.812,103859.844,103899.754,107088.43,-1,103859.844,106666.226,Neutral
2025-06-28,107090.547,107567.883,106883.977,107327.703,30037708335,103295.875,104423.812,103859.844,104442.024,107327.703,0,103859.844,106666.226,Neutral
2025-06-29,107327.82,108526.305,107230.109,108385.57,35534874438,103406.254,104423.812,103915.033,105128.188,108385.57,0,103859.844,106666.226,Neutral
2025-06-30,108383.438,108798.789,106759.648,107135.336,42064804590,103542.496,104423.812,103983.154,105128.188,107135.336,0,103859.844,106666.226,Neutral
2025-07-01,107144.383,107550.68,105270.227,105698.281,44110692247,104252.27,104423.812,104338.041,105128.188,105698.281,0,103859.844,106666.226,Neutral
2025-07-02,105703.102,109763.656,105157.398,108859.32,56248657737,107251.949,104423.812,105837.881,105128.188,108859.32,1,103859.844,106666.226,Neutral
2025-07-03,108845.016,110541.461,108605.797,109647.977,50494742270,107849.43,104423.812,106136.621,105128.188,109647.977,0,103859.844,106666.226,Neutral
2025-07-04,109635.656,109751.984,107296.383,108034.336,42616442656,107849.43,104423.812,106136.621,105128.188,108034.336,0,103859.844,106666.226,Neutral
2025-07-05,108015.836,108381.344,107842.273,108231.18,30615537520,107849.43,104413.832,106131.631,105128.188,108231.18,0,103859.844,106666.226,Neutral
2025-07-06,108231.188,109731.625,107847.016,109232.07,36746020463,107849.43,104413.832,106131.631,105128.188,109232.07,0,103859.844,106666.226,Neutral
2025-07-07,109235.328,109710.25,107527.055,108299.852,45415696597,107849.43,104413.832,106131.631,105128.188,108299.852,0,103859.844,106666.226,Neutral
2025-07-08,108298.227,109198.969,107499.555,108950.273,44282204127,107849.43,104413.832,106131.631,105128.188,108950.273,0,103859.844,106666.226,Neutral
2025-07-09,108950.273,111925.375,108357.68,111326.555,57927418065,108541.386,105105.789,106823.588,105128.188,111326.555,0,106823.588,103859.844,Neutral
2025-07-10,111301.766,111495.141,110968.484,111336.508,61966139392,108541.386,105105.789,106823.588,105128.188,111336.508,0,106823.588,103859.844,Neutral
